EntrezGene.ID,HGNC.symbol,MGI.symbol,MGI.ID
81693,AMN,Amn,MGI:1934943
196394,AMN1,Amn1,MGI:2442933
154796,AMOT,Amot,MGI:108440
154810,AMOTL1,Amotl1,MGI:1922973
51421,AMOTL2,Amotl2,MGI:1929286
270,AMPD1,Ampd1,MGI:88015
271,AMPD2,Ampd2,MGI:88016
272,AMPD3,Ampd3,MGI:1096344
273,AMPH,Amph,MGI:103574
275,AMT,Amt,MGI:3646700
401138,AMTN,Amtn,MGI:1918671
276,AMY1A,Amy1,MGI:88019
276,AMY1A,Amy2a5,MGI:88020
277,AMY1B,Amy1,MGI:88019
278,AMY1C,Amy1,MGI:88019
278,AMY1C,Amy2a4,MGI:3711258
279,AMY2A,Amy1,MGI:88019
280,AMY2B,Amy1,MGI:88019
280,AMY2B,Amy2a5,MGI:88020
155185,AMZ1,Amz1,MGI:2442258
51321,AMZ2,Amz2,MGI:104837
64682,ANAPC1,Anapc1,MGI:103097
10393,ANAPC10,Anapc10,MGI:1916249
51529,ANAPC11,Anapc11,MGI:1913406
25847,ANAPC13,Anapc13,MGI:1916260
25906,ANAPC15,Anapc15,MGI:1922680
119504,ANAPC16,Anapc16,MGI:1289325
29882,ANAPC2,Anapc2,MGI:2139135
29945,ANAPC4,Anapc4,MGI:1098673
51433,ANAPC5,Anapc5,MGI:1929722
51434,ANAPC7,Anapc7,MGI:1929711
283,ANG,Ang,MGI:88022
23357,ANGEL1,Angel1,MGI:1915987
90806,ANGEL2,Angel2,MGI:1196310
284,ANGPT1,Angpt1,MGI:108448
285,ANGPT2,Angpt2,MGI:1202890
51378,ANGPT4,Angpt4,MGI:1336887
9068,ANGPTL1,Angptl1,MGI:1919963
23452,ANGPTL2,Angptl2,MGI:1347002
27329,ANGPTL3,Angptl3,MGI:1353627
51129,ANGPTL4,Angptl4,MGI:1888999
83854,ANGPTL6,Angptl6,MGI:1917976
10218,ANGPTL7,Angptl7,MGI:3605801
55908,ANGPTL8,Angptl8,MGI:3643534
286,ANK1,Ank1,MGI:88024
287,ANK2,Ank2,MGI:88025
288,ANK3,Ank3,MGI:88026
150709,ANKAR,Ankar,MGI:2442559
348094,ANKDD1A,Ankdd1a,MGI:2686319
728780,ANKDD1B,Ankdd1b,MGI:2444730
63926,ANKEF1,Ankef1,MGI:2441685
162282,ANKFN1,Ankfn1,MGI:2686021
51479,ANKFY1,Ankfy1,MGI:1337008
56172,ANKH,Ank,MGI:3045421
54882,ANKHD1,Ankhd1,MGI:1921733
404734,ANKHD1-EIF4EBP3,Ankhd1,MGI:1921733
54467,ANKIB1,Ankib1,MGI:1918047
255239,ANKK1,Ankk1,MGI:3045301
126549,ANKLE1,Ankle1,MGI:1918775
23141,ANKLE2,Ankle2,MGI:1261856
51281,ANKMY1,Ankmy1,MGI:3045261
57037,ANKMY2,Ankmy2,MGI:2144755
57763,ANKRA2,Ankra2,MGI:1915808
27063,ANKRD1,Ankrd1,MGI:1097717
55608,ANKRD10,Ankrd10,MGI:1921840
29123,ANKRD11,Ankrd11,MGI:1924337
23253,ANKRD12,Ankrd12,MGI:1914357
88455,ANKRD13A,Ankrd13a,MGI:1915670
124930,ANKRD13B,Ankrd13b,MGI:2144501
81573,ANKRD13C,Ankrd13c,MGI:2139746
338692,ANKRD13D,Ankrd13d,MGI:1915673
54522,ANKRD16,Ankrd16,MGI:2444796
26057,ANKRD17,Ankrd17,MGI:1932101
26287,ANKRD2,Ankrd2,MGI:1861447
118932,ANKRD22,Ankrd22,MGI:1277101
200539,ANKRD23,Ankrd23,MGI:1925571
170961,ANKRD24,Ankrd24,MGI:1890394
22852,ANKRD26,Ankrd26,MGI:1917887
84079,ANKRD27,Ankrd27,MGI:2444103
23243,ANKRD28,Ankrd28,MGI:2145661
147463,ANKRD29,Ankrd29,MGI:2687055
256006,ANKRD31,Ankrd31,MGI:5006716
341405,ANKRD33,Ankrd33,MGI:2443398
651746,ANKRD33B,Ankrd33b,MGI:1917904
284615,ANKRD34A,Ankrd34a,MGI:3617846
340120,ANKRD34B,Ankrd34b,MGI:2443245
390616,ANKRD34C,Ankrd34c,MGI:2685617
148741,ANKRD35,Ankrd35,MGI:2442590
353322,ANKRD37,Ankrd37,MGI:3603344
51239,ANKRD39,Ankrd39,MGI:1914816
91369,ANKRD40,Ankrd40,MGI:1918702
55018,ANKRD40CL,Ankrd40cl,MGI:5434049
338699,ANKRD42,Ankrd42,MGI:1921095
91526,ANKRD44,Ankrd44,MGI:3045243
339416,ANKRD45,Ankrd45,MGI:1921094
157567,ANKRD46,Ankrd46,MGI:1916089
54851,ANKRD49,Ankrd49,MGI:1930842
57182,ANKRD50,Ankrd50,MGI:2139777
283373,ANKRD52,Ankrd52,MGI:2444029
79998,ANKRD53,Ankrd53,MGI:1922555
129138,ANKRD54,Ankrd54,MGI:2444209
79722,ANKRD55,Ankrd55,MGI:1924568
22881,ANKRD6,Ankrd6,MGI:2154278
140731,ANKRD60,Ankrd60,MGI:1917315
100310846,ANKRD61,Ankrd61,MGI:1913979
100131244,ANKRD63,Ankrd63,MGI:2686183
441869,ANKRD65,Ankrd65,MGI:2685285
100287718,ANKRD66,Ankrd66,MGI:1925106
56311,ANKRD7,Ankrd7,MGI:1922446
122416,ANKRD9,Ankrd9,MGI:1921501
23294,ANKS1A,Anks1,MGI:2446180
56899,ANKS1B,Anks1b,MGI:1924781
124401,ANKS3,Anks3,MGI:1919865
257629,ANKS4B,Anks4b,MGI:1919324
203286,ANKS6,Anks6,MGI:1922941
389161,ANKUB1,Ankub1,MGI:2685256
55139,ANKZF1,Ankzf1,MGI:1098746
54443,ANLN,Anln,MGI:1920174
55107,ANO1,Ano1,MGI:2142149
55129,ANO10,Ano10,MGI:2143103
57101,ANO2,Ano2,MGI:2387214
63982,ANO3,Ano3,MGI:3613666
121601,ANO4,Ano4,MGI:2443344
203859,ANO5,Ano5,MGI:3576659
196527,ANO6,Ano6,MGI:2145890
50636,ANO7,Ano7,MGI:3052714
57719,ANO8,Ano8,MGI:2687327
338440,ANO9,Ano9,MGI:1918595
8125,ANP32A,Anp32a,MGI:108447
10541,ANP32B,Anp32b,MGI:1914878
23519,ANP32D,Anp32a,MGI:108447
81611,ANP32E,Anp32e,MGI:1913721
290,ANPEP,Anpep,MGI:5000466
65990,ANTKMT,Antkmt,MGI:2384888
84168,ANTXR1,Antxr1,MGI:1916788
118429,ANTXR2,Antxr2,MGI:1919164
195977,ANTXRL,Antxrl,MGI:1925726
301,ANXA1,Anxa1,MGI:96819
11199,ANXA10,Anxa10,MGI:1347090
311,ANXA11,Anxa11,MGI:108481
312,ANXA13,Anxa13,MGI:1917037
302,ANXA2,Anxa2,MGI:88246
304,ANXA2P2,Anxa2,MGI:88246
389289,ANXA2R,Gm21188,MGI:5434543
306,ANXA3,Anxa3,MGI:1201378
307,ANXA4,Anxa4,MGI:88030
308,ANXA5,Anxa5,MGI:106008
309,ANXA6,Anxa6,MGI:88255
310,ANXA7,Anxa7,MGI:88031
653145,ANXA8,Anxa8,MGI:1201374
728113,ANXA8L1,Anxa8,MGI:1201374
8416,ANXA9,Anxa9,MGI:1923711
313,AOAH,Aoah,MGI:1350928
26,AOC1,Aoc1,MGI:1923757
314,AOC2,Aoc2,MGI:2668431
8639,AOC3,Aoc3,MGI:1306797
84909,AOPEP,Aopep,MGI:1919311
316,AOX1,Aox1,MGI:88035
55435,AP1AR,Ap1ar,MGI:2384822
162,AP1B1,Ap1b1,MGI:1096368
164,AP1G1,Ap1g1,MGI:101919
8906,AP1G2,Ap1g2,MGI:1328307
8907,AP1M1,Ap1m1,MGI:102776
10053,AP1M2,Ap1m2,MGI:1336974
1174,AP1S1,Ap1s1,MGI:1098244
8905,AP1S2,Ap1s2,MGI:1889383
130340,AP1S3,Ap1s3,MGI:1891304
160,AP2A1,Ap2a1,MGI:101921
161,AP2A2,Ap2a2,MGI:101920
163,AP2B1,Ap2b1,MGI:1919020
1173,AP2M1,Ap2m1,MGI:1298405
1175,AP2S1,Ap2s1,MGI:2141861
8546,AP3B1,Ap3b1,MGI:1333879
8120,AP3B2,Ap3b2,MGI:1100869
8943,AP3D1,Ap3d1,MGI:107734
26985,AP3M1,Ap3m1,MGI:1929212
10947,AP3M2,Ap3m2,MGI:1929214
1176,AP3S1,Ap3s1,MGI:1337062
10239,AP3S2,Ap3s2,MGI:1337060
10717,AP4B1,Ap4b1,MGI:1337130
23431,AP4E1,Ap4e1,MGI:1336993
9179,AP4M1,Ap4m1,MGI:1337063
11154,AP4S1,Ap4s1,MGI:1337065
91056,AP5B1,Ap5b1,MGI:2685808
55745,AP5M1,Ap5m1,MGI:1921635
55317,AP5S1,Ap5s1,MGI:1916846
9907,AP5Z1,Ap5z1,MGI:1924908
317,APAF1,Apaf1,MGI:1306796
320,APBA1,Apba1,MGI:1860297
321,APBA2,Apba2,MGI:1261791
9546,APBA3,Apba3,MGI:1888527
322,APBB1,Apbb1,MGI:107765
54518,APBB1IP,Apbb1ip,MGI:1861354
323,APBB2,Apbb2,MGI:108405
10307,APBB3,Apbb3,MGI:108404
324,APC,Apc,MGI:88039
10297,APC2,Apc2,MGI:1346052
147495,APCDD1,Apcdd1,MGI:3513977
325,APCS,Apcs,MGI:98229
327,APEH,Apeh,MGI:88041
100506013,APELA,Apela,MGI:3642370
328,APEX1,Apex1,MGI:88042
27301,APEX2,Apex2,MGI:1924872
51107,APH1A,Aph1a,MGI:2385110
83464,APH1B,Aph1b,MGI:3522097
83464,APH1B,Aph1c,MGI:1915568
8539,API5,Api5,MGI:1888993
51074,APIP,Apip,MGI:1926788
200558,APLF,Aplf,MGI:1919353
8862,APLN,Apln,MGI:1353624
187,APLNR,Aplnr,MGI:1346086
333,APLP1,Aplp1,MGI:88046
334,APLP2,Aplp2,MGI:88047
57136,APMAP,Apmap,MGI:1919131
335,APOA1,Apoa1,MGI:88049
336,APOA2,Apoa2,MGI:88050
337,APOA4,Apoa4,MGI:88051
116519,APOA5,Apoa5,MGI:1913363
338,APOB,Apob,MGI:88052
339,APOBEC1,Apobec1,MGI:103298
10930,APOBEC2,Apobec2,MGI:1343178
9582,APOBEC3B,Apobec3,MGI:1933111
140564,APOBEC3D,Apobec3,MGI:1933111
200316,APOBEC3F,Apobec3,MGI:1933111
164668,APOBEC3H,Apobec3,MGI:1933111
403314,APOBEC4,Apobec4,MGI:1918531
55911,APOBR,Apobr,MGI:2176230
341,APOC1,Apoc1,MGI:88053
344,APOC2,Apoc2,MGI:88054
345,APOC3,Apoc3,MGI:88055
346,APOC4,Apoc4,MGI:87878
347,APOD,Apod,MGI:88056
348,APOE,Apoe,MGI:88057
319,APOF,Apof,MGI:104539
350,APOH,Apoh,MGI:88058
8542,APOL1,Apol9a,MGI:3606001
23780,APOL2,Apol8,MGI:2444921
80833,APOL3,Apol7a,MGI:1923011
80833,APOL3,Apol8,MGI:2444921
80832,APOL4,Apol11a,MGI:3649094
80832,APOL4,Apol7c,MGI:1920912
80832,APOL4,Apol8,MGI:2444921
80832,APOL4,Apol9a,MGI:3606001
80830,APOL6,Apol6,MGI:1919189
81575,APOLD1,Apold1,MGI:2685921
55937,APOM,Apom,MGI:1930124
79135,APOO,Apoo,MGI:1915566
139322,APOOL,Apool,MGI:1915367
351,APP,App,MGI:88059
10513,APPBP2,Appbp2,MGI:1914134
26060,APPL1,Appl1,MGI:1920243
55198,APPL2,Appl2,MGI:2384914
353,APRT,Aprt,MGI:88061
54840,APTX,Aptx,MGI:1913658
358,AQP1,Aqp1,MGI:103201
282679,AQP11,Aqp11,MGI:1913583
375318,AQP12A,Aqp12,MGI:2664636
653437,AQP12B,Aqp12,MGI:2664636
359,AQP2,Aqp2,MGI:1096865
360,AQP3,Aqp3,MGI:1333777
361,AQP4,Aqp4,MGI:107387
362,AQP5,Aqp5,MGI:106215
363,AQP6,Aqp6,MGI:1341204
364,AQP7,Aqp7,MGI:1314647
100509620,AQP7B,Aqp7,MGI:1314647
343,AQP8,Aqp8,MGI:1195271
366,AQP9,Aqp9,MGI:1891066
9716,AQR,Aqr,MGI:1276102
367,AR,Ar,MGI:88064
369,ARAF,Araf,MGI:88065
116985,ARAP1,Arap1,MGI:1916960
116984,ARAP2,Arap2,MGI:2684416
64411,ARAP3,Arap3,MGI:2147274
23237,ARC,Arc,MGI:88067
372,ARCN1,Arcn1,MGI:2387591
374,AREG,Areg,MGI:88068
9870,AREL1,Arel1,MGI:1915747
375,ARF1,Arf1,MGI:99431
377,ARF3,Arf3,MGI:99432
378,ARF4,Arf4,MGI:99433
381,ARF5,Arf5,MGI:99434
382,ARF6,Arf6,MGI:99435
55738,ARFGAP1,Arfgap1,MGI:2183559
84364,ARFGAP2,Arfgap2,MGI:1924288
26286,ARFGAP3,Arfgap3,MGI:1913501
10565,ARFGEF1,Arfgef1,MGI:2442988
10564,ARFGEF2,Arfgef2,MGI:2139354
57221,ARFGEF3,Arfgef3,MGI:106387
27236,ARFIP1,Arfip1,MGI:1277120
23647,ARFIP2,Arfip2,MGI:1924182
10139,ARFRP1,Arfrp1,MGI:1923938
383,ARG1,Arg1,MGI:88070
384,ARG2,Arg2,MGI:1330806
55082,ARGLU1,Arglu1,MGI:2442985
392,ARHGAP1,Arhgap1,MGI:2445003
79658,ARHGAP10,Arhgap10,MGI:1925764
9824,ARHGAP11A,Arhgap11a,MGI:2444300
94134,ARHGAP12,Arhgap12,MGI:1922665
55843,ARHGAP15,Arhgap15,MGI:1923367
55114,ARHGAP17,Arhgap17,MGI:1917747
93663,ARHGAP18,Arhgap18,MGI:1921160
84986,ARHGAP19,Arhgap19,MGI:1918335
100533184,ARHGAP19-SLIT1,Arhgap19,MGI:1918335
57569,ARHGAP20,Arhgap20,MGI:2445175
57584,ARHGAP21,Arhgap21,MGI:1918685
58504,ARHGAP22,Arhgap22,MGI:2443418
57636,ARHGAP23,Arhgap23,MGI:3697726
83478,ARHGAP24,Arhgap24,MGI:1922647
9938,ARHGAP25,Arhgap25,MGI:2443687
23092,ARHGAP26,Arhgap26,MGI:1918552
201176,ARHGAP27,Arhgap27,MGI:1916903
79822,ARHGAP28,Arhgap28,MGI:2147003
9411,ARHGAP29,Arhgap29,MGI:2443818
257106,ARHGAP30,Arhgap30,MGI:2684948
57514,ARHGAP31,Arhgap31,MGI:1333857
9743,ARHGAP32,Arhgap32,MGI:2450166
115703,ARHGAP33,Arhgap33,MGI:2673998
2909,ARHGAP35,Arhgap35,MGI:1929494
158763,ARHGAP36,Arhgap36,MGI:1922654
80728,ARHGAP39,Arhgap39,MGI:107858
393,ARHGAP4,Arhgap4,MGI:2159577
343578,ARHGAP40,Arhgap40,MGI:3649852
143872,ARHGAP42,Arhgap42,MGI:1918794
9912,ARHGAP44,Arhgap44,MGI:2144423
23526,ARHGAP45,Arhgap45,MGI:1917969
394,ARHGAP5,Arhgap5,MGI:1332637
395,ARHGAP6,Arhgap6,MGI:1196332
23779,ARHGAP8,Arhgap8,MGI:1920417
64333,ARHGAP9,Arhgap9,MGI:2143764
396,ARHGDIA,Arhgdia,MGI:2178103
397,ARHGDIB,Arhgdib,MGI:101940
398,ARHGDIG,Arhgdig,MGI:108430
9138,ARHGEF1,Arhgef1,MGI:1353510
9639,ARHGEF10,Arhgef10,MGI:2444453
55160,ARHGEF10L,Arhgef10l,MGI:1920004
9826,ARHGEF11,Arhgef11,MGI:2441869
23365,ARHGEF12,Arhgef12,MGI:1916882
22899,ARHGEF15,Arhgef15,MGI:3045246
27237,ARHGEF16,Arhgef16,MGI:2446219
9828,ARHGEF17,Arhgef17,MGI:2673002
23370,ARHGEF18,Arhgef18,MGI:2142567
128272,ARHGEF19,Arhgef19,MGI:1925912
9181,ARHGEF2,Arhgef2,MGI:103264
115557,ARHGEF25,Arhgef25,MGI:1277173
26084,ARHGEF26,Arhgef26,MGI:1918053
64283,ARHGEF28,Arhgef28,MGI:1346016
50650,ARHGEF3,Arhgef3,MGI:1918954
100271715,ARHGEF33,Arhgef33,MGI:2685787
445328,ARHGEF35,Arhgef5,MGI:1858952
389337,ARHGEF37,Arhgef37,MGI:3045339
54848,ARHGEF38,Arhgef38,MGI:1924919
84904,ARHGEF39,Arhgef39,MGI:3036286
50649,ARHGEF4,Arhgef4,MGI:2442507
55701,ARHGEF40,Arhgef40,MGI:2685515
7984,ARHGEF5,Arhgef5,MGI:1858952
9459,ARHGEF6,Arhgef6,MGI:1920591
8874,ARHGEF7,Arhgef7,MGI:1860493
23229,ARHGEF9,Arhgef9,MGI:2442233
8289,ARID1A,Arid1a,MGI:1935147
57492,ARID1B,Arid1b,MGI:1926129
196528,ARID2,Arid2,MGI:1924294
1820,ARID3A,Arid3a,MGI:1328360
10620,ARID3B,Arid3b,MGI:1930768
138715,ARID3C,Arid3c,MGI:3650624
5926,ARID4A,Arid4a,MGI:2444354
51742,ARID4B,Arid4b,MGI:2137512
10865,ARID5A,Arid5a,MGI:2443039
84159,ARID5B,Arid5b,MGI:2175912
25820,ARIH1,Arih1,MGI:1344363
10425,ARIH2,Arih2,MGI:1344361
400,ARL1,Arl1,MGI:99436
285598,ARL10,Arl10,MGI:1930788
115761,ARL11,Arl11,MGI:2444054
392509,ARL13A,Arl13a,MGI:1921698
200894,ARL13B,Arl13b,MGI:1915396
80117,ARL14,Arl14,MGI:1918869
120534,ARL14EP,Arl14ep,MGI:1926020
644100,ARL14EPL,Arl14epl,MGI:2685795
54622,ARL15,Arl15,MGI:2442308
339231,ARL16,Arl16,MGI:1917567
402,ARL2,Arl2,MGI:1928393
23568,ARL2BP,Arl2bp,MGI:1349429
403,ARL3,Arl3,MGI:1929699
10124,ARL4A,Arl4a,MGI:99437
10123,ARL4C,Arl4c,MGI:2445172
379,ARL4D,Arl4d,MGI:1933155
26225,ARL5A,Arl5a,MGI:1922673
221079,ARL5B,Arl5b,MGI:1923119
390790,ARL5C,Arl5c,MGI:3028577
84100,ARL6,Arl6,MGI:1927136
23204,ARL6IP1,Arl6ip1,MGI:1858943
51329,ARL6IP4,Arl6ip4,MGI:1929500
10550,ARL6IP5,Arl6ip5,MGI:1929501
151188,ARL6IP6,Arl6ip6,MGI:1929507
127829,ARL8A,Arl8a,MGI:1915974
55207,ARL8B,Arl8b,MGI:1914416
132946,ARL9,Arl9,MGI:1915496
55156,ARMC1,Armc1,MGI:1921502
83787,ARMC10,Armc10,MGI:1914461
221481,ARMC12,Armc12,MGI:1914895
84071,ARMC2,Armc2,MGI:1916449
219681,ARMC3,Armc3,MGI:1918132
79798,ARMC5,Armc5,MGI:2384586
93436,ARMC6,Armc6,MGI:1924063
79637,ARMC7,Armc7,MGI:2679719
25852,ARMC8,Armc8,MGI:1921375
80210,ARMC9,Armc9,MGI:1926045
51309,ARMCX1,Armcx1,MGI:1925498
9823,ARMCX2,Armcx2,MGI:1914666
51566,ARMCX3,Armcx3,MGI:1918953
100131755,ARMCX4,Armcx4,MGI:2147887
64860,ARMCX5,Armcx5,MGI:2148026
54470,ARMCX6,Armcx6,MGI:2147993
339541,ARMH1,Armh1,MGI:2686507
101928603,ARMH2,Armh2,MGI:1916676
79591,ARMH3,Armh3,MGI:1918867
145407,ARMH4,Armh4,MGI:1914669
79624,ARMT1,Armt1,MGI:1920669
405,ARNT,Arnt,MGI:88071
9915,ARNT2,Arnt2,MGI:107188
406,ARNTL,Arntl,MGI:1096381
56938,ARNTL2,Arntl2,MGI:2684845
10552,ARPC1A,Arpc1a,MGI:1928896
10095,ARPC1B,Arpc1b,MGI:1343142
10109,ARPC2,Arpc2,MGI:1923959
10094,ARPC3,Arpc3,MGI:1928375
10093,ARPC4,Arpc4,MGI:1915339
100526693,ARPC4-TTLL3,Ttll3,MGI:2141418
10092,ARPC5,Arpc5,MGI:1915021
81873,ARPC5L,Arpc5l,MGI:1921442
348110,ARPIN,Arpin,MGI:1917670
100526783,ARPIN-AP3S2,Arpin,MGI:1917670
10776,ARPP19,Arpp19,MGI:1891691
10777,ARPP21,Arpp21,MGI:107562
407,ARR3,Arr3,MGI:2159617
408,ARRB1,Arrb1,MGI:99473
409,ARRB2,Arrb2,MGI:99474
92714,ARRDC1,Arrdc1,MGI:2446136
27106,ARRDC2,Arrdc2,MGI:1918057
57561,ARRDC3,Arrdc3,MGI:2145242
91947,ARRDC4,Arrdc4,MGI:1913662
645432,ARRDC5,Arrdc5,MGI:1924170
410,ARSA,Arsa,MGI:88077
411,ARSB,Arsb,MGI:88075
22901,ARSG,Arsg,MGI:1921258
340075,ARSI,Arsi,MGI:2670959
79642,ARSJ,Arsj,MGI:2443513
153642,ARSK,Arsk,MGI:1924291
417,ART1,Art1,MGI:107511
419,ART3,Art3,MGI:1202729
420,ART4,Art4,MGI:1202710
116969,ART5,Art5,MGI:107948
9048,ARTN,Artn,MGI:1333791
64801,ARV1,Arv1,MGI:1916115
421,ARVCF,Arvcf,MGI:109620
170302,ARX,Arx,MGI:1097716
57412,AS3MT,As3mt,MGI:1929882
427,ASAH1,Asah1,MGI:1277124
56624,ASAH2,Asah2,MGI:1859310
50807,ASAP1,Asap1,MGI:1342335
8853,ASAP2,Asap2,MGI:2685438
55616,ASAP3,Asap3,MGI:2684986
51665,ASB1,Asb1,MGI:1929735
136371,ASB10,Asb10,MGI:2152836
140456,ASB11,Asb11,MGI:1916104
142689,ASB12,Asb12,MGI:1917642
79754,ASB13,Asb13,MGI:2145525
142686,ASB14,Asb14,MGI:2655107
142685,ASB15,Asb15,MGI:1926160
92591,ASB16,Asb16,MGI:2654437
127247,ASB17,Asb17,MGI:1914022
401036,ASB18,Asb18,MGI:2655109
51676,ASB2,Asb2,MGI:1929743
51130,ASB3,Asb3,MGI:1929749
51666,ASB4,Asb4,MGI:1929751
140458,ASB5,Asb5,MGI:1923544
140459,ASB6,Asb6,MGI:1919573
140460,ASB7,Asb7,MGI:2152835
140461,ASB8,Asb8,MGI:1925791
140462,ASB9,Asb9,MGI:1916549
51008,ASCC1,Ascc1,MGI:1916340
84164,ASCC2,Ascc2,MGI:1922702
10973,ASCC3,Ascc3,MGI:1925237
429,ASCL1,Ascl1,MGI:96919
430,ASCL2,Ascl2,MGI:96920
56676,ASCL3,Ascl3,MGI:1928820
121549,ASCL4,Ascl4,MGI:1914591
647219,ASCL5,Ascl5,MGI:2685043
110599588,ASDURF,Gm50478,MGI:6324750
25842,ASF1A,Asf1a,MGI:1913653
55723,ASF1B,Asf1b,MGI:1914179
432,ASGR1,Asgr1,MGI:88081
433,ASGR2,Asgr2,MGI:88082
55870,ASH1L,Ash1l,MGI:2183158
9070,ASH2L,Ash2l,MGI:1344416
41,ASIC1,Asic1,MGI:1194915
40,ASIC2,Asic2,MGI:1100867
9311,ASIC3,Asic3,MGI:2159339
55515,ASIC4,Asic4,MGI:2652846
51802,ASIC5,Asic5,MGI:1929259
434,ASIP,a,MGI:87853
435,ASL,Asl,MGI:88084
438,ASMT,Asmt,MGI:96090
440,ASNS,Asns,MGI:1350929
54529,ASNSD1,Asnsd1,MGI:1917646
443,ASPA,Aspa,MGI:87914
554235,ASPDH,Aspdh,MGI:1915602
374569,ASPG,Aspg,MGI:2144822
444,ASPH,Asph,MGI:1914186
253982,ASPHD1,Asphd1,MGI:2685014
57168,ASPHD2,Asphd2,MGI:1920148
259266,ASPM,Aspm,MGI:1334448
54829,ASPN,Aspn,MGI:1913945
151516,ASPRV1,Asprv1,MGI:1915105
79058,ASPSCR1,Aspscr1,MGI:1916188
80150,ASRGL1,Asrgl1,MGI:1913764
445,ASS1,Ass1,MGI:88090
28990,ASTE1,Aste1,MGI:1913845
431705,ASTL,Astl,MGI:3046414
460,ASTN1,Astn1,MGI:1098567
23245,ASTN2,Astn2,MGI:1889277
171023,ASXL1,Asxl1,MGI:2684063
55252,ASXL2,Asxl2,MGI:1922552
80816,ASXL3,Asxl3,MGI:2685175
136991,ASZ1,Asz1,MGI:1921318
84896,ATAD1,Atad1,MGI:1915229
29028,ATAD2,Atad2,MGI:1917722
54454,ATAD2B,Atad2b,MGI:2444798
55210,ATAD3A,Atad3a,MGI:1919214
83858,ATAD3B,Atad3a,MGI:1919214
219293,ATAD3C,Atad3a,MGI:1919214
79915,ATAD5,Atad5,MGI:2442925
79969,ATAT1,Atat1,MGI:1913869
85300,ATCAY,Atcay,MGI:2448730
11101,ATE1,Ate1,MGI:1333870
466,ATF1,Atf1,MGI:1298366
1386,ATF2,Atf2,MGI:109349
467,ATF3,Atf3,MGI:109384
468,ATF4,Atf4,MGI:88096
22809,ATF5,Atf5,MGI:2141857
22926,ATF6,Atf6,MGI:1926157
1388,ATF6B,Atf6b,MGI:105121
11016,ATF7,Atf7,MGI:2443472
114108587,ATF7-NPFF,Atf7,MGI:2443472
55729,ATF7IP,Atf7ip,MGI:1858965
80063,ATF7IP2,Atf7ip2,MGI:1922579
83734,ATG10,Atg10,MGI:1914045
60673,ATG101,Atg101,MGI:1915368
9140,ATG12,Atg12,MGI:1914776
9776,ATG13,Atg13,MGI:1196429
22863,ATG14,Atg14,MGI:1261775
55054,ATG16L1,Atg16l1,MGI:1924290
89849,ATG16L2,Atg16l2,MGI:1920933
23130,ATG2A,Atg2a,MGI:1916291
55102,ATG2B,Atg2b,MGI:1923809
64422,ATG3,Atg3,MGI:1915091
115201,ATG4A,Atg4a,MGI:2147903
23192,ATG4B,Atg4b,MGI:1913865
84938,ATG4C,Atg4c,MGI:2651854
84971,ATG4D,Atg4d,MGI:2444308
9474,ATG5,Atg5,MGI:1277186
10533,ATG7,Atg7,MGI:1921494
79065,ATG9A,Atg9a,MGI:2138446
285973,ATG9B,Atg9b,MGI:2685420
471,ATIC,Atic,MGI:1351352
51062,ATL1,Atl1,MGI:1921241
64225,ATL2,Atl2,MGI:1929492
25923,ATL3,Atl3,MGI:1924270
472,ATM,Atm,MGI:107202
23300,ATMIN,Atmin,MGI:2682328
1822,ATN1,Atn1,MGI:104725
474,ATOH1,Atoh1,MGI:104654
220202,ATOH7,Atoh7,MGI:1355553
84913,ATOH8,Atoh8,MGI:1918343
475,ATOX1,Atox1,MGI:1333855
57194,ATP10A,Atp10a,MGI:1330809
23120,ATP10B,Atp10b,MGI:2442688
57205,ATP10D,Atp10d,MGI:2450125
23250,ATP11A,Atp11a,MGI:1354735
23200,ATP11B,Atp11b,MGI:1923545
286410,ATP11C,Atp11c,MGI:1859661
479,ATP12A,Atp12a,MGI:1926943
57130,ATP13A1,Atp13a1,MGI:2180801
23400,ATP13A2,Atp13a2,MGI:1922022
79572,ATP13A3,Atp13a3,MGI:2685387
84239,ATP13A4,Atp13a4,MGI:1924456
344905,ATP13A5,Atp13a5,MGI:2444068
476,ATP1A1,Atp1a1,MGI:88105
477,ATP1A2,Atp1a2,MGI:88106
478,ATP1A3,Atp1a3,MGI:88107
480,ATP1A4,Atp1a4,MGI:1351335
481,ATP1B1,Atp1b1,MGI:88108
482,ATP1B2,Atp1b2,MGI:88109
483,ATP1B3,Atp1b3,MGI:107788
23439,ATP1B4,Atp1b4,MGI:1915071
91419,ATP23,Atp23,MGI:1916984
487,ATP2A1,Atp2a1,MGI:105058
488,ATP2A2,Atp2a2,MGI:88110
489,ATP2A3,Atp2a3,MGI:1194503
490,ATP2B1,Atp2b1,MGI:104653
491,ATP2B2,Atp2b2,MGI:105368
492,ATP2B3,Atp2b3,MGI:1347353
493,ATP2B4,Atp2b4,MGI:88111
27032,ATP2C1,Atp2c1,MGI:1889008
9914,ATP2C2,Atp2c2,MGI:1916297
495,ATP4A,Atp4a,MGI:88113
496,ATP4B,Atp4b,MGI:88114
498,ATP5F1A,Atp5a1,MGI:88115
506,ATP5F1B,Atp5b,MGI:107801
509,ATP5F1C,Atp5c1,MGI:1261437
513,ATP5F1D,Atp5d,MGI:1913293
514,ATP5F1E,Atp5e,MGI:1855697
